Swing,AR,TR,Sweep,tc,flap_area,CD0,K,CL_max,LDmax,W_wing,V_st
10.670121598643117,7.235333531673665,0.3181298826487494,12.057110159550913,0.11988469294960623,0.39703347182481713,0.008105258190736361,0.01157588793294775,1.6864858361456587,51.618980245300264,84.58167516970113,10.258879169081201
10.488483419666357,4.009861313853514,0.5312714013804906,12.478108386263024,0.10502792962341728,0.22137950373712798,0.007561764646061752,0.01954242327000839,1.4831328321418744,41.13099527216926,64.56954352740594,11.033913515224643
19.073298267624878,6.071105213234668,0.513658342233974,1.2433927729732983,0.14764613709854185,0.2747597425726328,0.00823499317677439,0.01343445929806838,1.5810965199411322,47.53661865778117,107.2395755469677,7.924718724383537
14.307610297581839,4.526487602420661,0.3715658762534582,0.7758886182876712,0.11865129862935511,0.47342237013307054,0.007663803314477521,0.017446322176022492,1.8137378581380985,43.24101553878188,83.5341346884422,8.542896361764726
18.77395351209265,7.122405046942442,0.3610846052755901,9.195770365737609,0.13547424124895,0.3280823732890188,0.008038530502086581,0.011716858413328472,1.6227296414110706,51.52002692932736,119.72195828623478,7.884515193805492
17.90582702599501,6.851526167646739,0.432840546382667,8.372892141359486,0.1215908696455941,0.3067367222568203,0.007830346552678192,0.012111029371206705,1.6016268481336,51.34391537953724,118.504634965007,8.126397942901178
14.976923633538581,5.9800557942811,0.3278573508765679,8.50583015797257,0.13738461564333732,0.46456015198990885,0.00809738997802354,0.013635910860134104,1.783697963654183,47.58339222094421,94.12347853580265,8.419842779580561
15.637583964119182,7.459407420412374,0.5395206180132038,1.5194129585788028,0.12564662327645248,0.23714236907825623,0.008095497003639509,0.011240462855846154,1.5369159995096535,52.41506741763004,108.5480742368699,8.87699662887097
17.761169684026175,4.510885806816587,0.4564101596079995,16.866086948092597,0.10616035023032143,0.41026909640096587,0.007273188280499026,0.0176163240892056,1.6651689420530154,44.172292923037226,106.86704281954673,8.002229736027369
19.496876655686947,4.810782250861015,0.45259050687284597,2.10771074131721,0.13101167938632002,0.37153946908448654,0.007742179553109256,0.01651714146531076,1.6935546343364294,44.21513349603112,103.3650485060529,7.5734510053096455
15.873067859773759,5.843330121820903,0.3942559520745426,2.2147313113679026,0.13134569248704428,0.24559568280019062,0.007983955478857333,0.013894586844546239,1.5461911015901215,47.47206594830305,94.06458218062214,8.78443688534118
14.579952638127175,4.990822747784956,0.4788880434103438,17.32215690245417,0.14098653145226292,0.3835545311509179,0.008038719094417284,0.016092250826544443,1.6312592934188437,43.96106258956482,86.53126636063723,8.923523918075935
19.53697275709657,5.277973694410297,0.48604895941622556,2.744796133307692,0.10386717238565027,0.2661725557977518,0.007371070740919075,0.015205204751617681,1.56961906074241,47.228981320405246,116.68374527997388,7.858690417547219
12.68888585629671,4.760305145273659,0.5997729462386959,14.398558865663611,0.15135766782891402,0.4227376713866895,0.008366582902121387,0.016752641216725834,1.6994899682397253,42.23323035559973,74.34874387855567,9.371409166122314
11.629561567308548,5.226577733679849,0.5356713963270157,2.516495489835444,0.15040283102320123,0.28205868419425617,0.008531785334612192,0.015337817765054182,1.5884752913418092,43.70873703598833,68.51498472432526,10.125210133335472
10.001169764581483,6.4232442272306205,0.404265183067109,9.881338745046046,0.11754135011976219,0.4916867716270785,0.008081714581398874,0.01281676697526948,1.8080477379473718,49.12799111835899,78.03996597805836,10.234004461684782
11.746487110066216,7.754511352046563,0.4087767280700593,7.204647990307946,0.1338875451226901,0.48158231346074276,0.008413793260608066,0.010887359123808234,1.809054302891655,52.24116000436266,91.0643501294024,9.440524924237092
10.122244099772033,4.286750605395934,0.42762264499768665,3.0951141442331194,0.1068690490364115,0.454241544209752,0.007675048532779758,0.01833010626340305,1.7888493612154122,42.154791714306654,65.67516606326053,10.2270566094389
12.422109507705315,5.098453386977309,0.43985564030022717,19.59736500487464,0.13635892516408968,0.4080294832212382,0.00802980226011811,0.015819750398506867,1.6367522341893221,44.36267908646881,79.71246777134273,9.65132188424444
12.291461779130362,5.882547875011394,0.36693532098266995,9.624205197116831,0.12659065631069835,0.4414274239510965,0.008030563345321469,0.013840869416155699,1.7514671505078467,47.425870667390654,83.47226670388484,9.379359504694753
16.176271177063995,7.76598106480124,0.5050706054654305,12.994003966972363,0.15984920040514153,0.45995944446790654,0.008718700602919143,0.010903118921344683,1.7521083378185658,51.282447918227355,110.51280752377068,8.174407062356517
13.910069388017982,4.464016444748692,0.44417130111783415,18.65860588988836,0.11302330785851021,0.26203579674383315,0.007492647364220294,0.017810004100949045,1.4842449416723293,43.2832983204703,84.30365781692399,9.577640048209508
16.44403797254349,4.952613152470722,0.4299343860234843,13.697915463251086,0.12315216285506764,0.44766586030711175,0.007665340323063545,0.01616068004469953,1.7330346261502936,44.92359131714036,98.5049906143094,8.15207361120021
10.883999587696206,6.1184630181931094,0.3507084440290775,15.102715302487276,0.1530210540380723,0.3748552501053527,0.008601500448301871,0.013413348602995008,1.6399121500215335,46.54942173871309,72.48355785169367,10.30081050701864
12.75993212480576,4.153528111699464,0.46993568602249614,3.2287546699473646,0.10201096119105613,0.4285740156070833,0.007450568723747633,0.018863210808339862,1.7586355434181216,42.176203368699866,78.32992685780657,9.186791138664889
13.551738929005529,7.241888670428997,0.5207521591887726,17.455675774463536,0.12044579886434062,0.35484252908393366,0.007970883163476111,0.011610073212136293,1.5980231905687008,51.975575108446264,105.01928626377644,9.351620968802237
16.89178257740698,6.2313725738380406,0.3314900090652311,10.34848707067721,0.15871861725114436,0.3781236734035911,0.008467291584674836,0.013163345983680455,1.6747123150732297,47.3603167491807,98.16962512018382,8.182162486579578
16.241334066789374,5.660888320295792,0.5723281174029926,17.086420201148403,0.13227066362908899,0.4164408245796157,0.007913808171051995,0.014384274508644955,1.6701174591155108,46.86334276844667,103.94005957152149,8.355868378120928
18.396146024864542,5.075524488334405,0.46172396100254653,11.06370799133041,0.1573891715122699,0.31972044464842553,0.008285047015087355,0.015786374383180295,1.6037027165332438,43.72011711475948,95.2226468738413,8.012178045056864
14.406615926099256,4.225932798069972,0.4365713326751266,5.732990385840737,0.15228016720294058,0.21053432650798937,0.008242443470731484,0.018579074136410495,1.4987908513497337,40.40452279655248,70.08711068604099,9.365359269604406
19.672263167778738,6.544733533170456,0.3365316517533091,0.3796799766493913,0.12448580001451368,0.350585786287235,0.007778117632523653,0.012581315188710918,1.670148698917171,50.544014090305154,121.61415105934888,7.592262504417543
10.363698471141335,6.971049353960593,0.32602364603919304,4.8941302044637425,0.11012790421530788,0.3390223537199055,0.00798153431122104,0.011918948857952607,1.6506160545845812,51.26345036839753,81.54018776021321,10.521932980309966
16.680746287422885,6.720229714216183,0.3511039655879621,6.295741162092194,0.14865617063575365,0.2714779569763399,0.00834682092975568,0.012306861753367739,1.5681147004004337,49.332803355666954,100.30931281541903,8.50901514402735
13.041724745899437,7.554261869377541,0.5518349951109853,17.68065066896834,0.12706302433122266,0.28831969061904,0.008144379793244566,0.011200297279266734,1.521882529997899,52.35114930502888,100.99774219383174,9.768274769820396
11.109845568356945,4.110589591327957,0.4744128898649594,11.97948843747993,0.10846728487242042,0.3005186099500352,0.007585048056844282,0.019100671441091205,1.5765091517729737,41.540002554205266,68.18605956841628,10.398571657807826
15.965937195859773,7.38912181740438,0.4243420719715225,1.834245503610452,0.1278207331073944,0.47851833293890556,0.008082266461584432,0.011332075007711656,1.8189339640270257,52.24547738953183,113.24387364802828,8.075515845132644
11.084763911998058,5.823229677149441,0.5084480744757656,10.151785514487175,0.12172418614072977,0.43653427196846867,0.008048956178937392,0.013968276564385608,1.7430228026682992,47.155115206536266,79.29817892548394,9.900592595270082
15.184556754415176,5.382118710371754,0.5805749449315682,17.958533834165074,0.13538358754898322,0.25489413586746257,0.007971782153015639,0.01505316191090712,1.4823092201948942,45.643446144502306,92.81790285047184,9.172875172477944
15.378163702708255,7.9119519016894415,0.35871246064707996,18.809292015929387,0.1455902150075672,0.4980366744968617,0.008340913461210854,0.010778954790546542,1.7442970158845157,52.73207626060185,113.77338472238438,8.402596122474497
15.79756283299397,7.4117706503087035,0.5768181508141391,14.120010891547993,0.10744872922593453,0.4064501829387471,0.007721854904854419,0.011353711688989831,1.6831104192657547,53.399876794665175,124.59939908415575,8.439653143119905
18.550301208826824,6.188477639742718,0.3983614991779197,7.970260329324259,0.11545967501534751,0.212755504705615,0.00763430628285222,0.013229813545124034,1.494347997578778,49.75174900545986,114.53620467463787,8.265603953180282
10.533805039059162,7.66220429370421,0.35661476354935173,3.500315704819355,0.15432174358090112,0.29613225156662426,0.008901510012590005,0.010988790055722758,1.6034777947083354,50.55489630525506,74.99954530522302,10.58892409098919
14.851073050064738,7.33343113091167,0.4070556489423518,2.865710148049624,0.14408525198901226,0.24868007669300035,0.008427551669532614,0.011406952909098813,1.5490161525250974,50.99580691245454,96.8990366547018,9.073379120027756
13.381970786148475,5.3318045122096,0.5639182486059353,13.240747162105643,0.1146667446828595,0.2764334470512919,0.00773877671242939,0.015127019619735865,1.5413337176912196,46.21225500779505,88.07993339556361,9.582251599722353
17.6885578889086,5.737204656695801,0.5020349703275895,4.387312435323515,0.1329691246591281,0.2590793363581128,0.007958624241826117,0.01412550327541811,1.558542430404695,47.157311673968785,102.48564463342635,8.28839460534528
13.272452098299215,5.763680128848448,0.5836291182254765,11.304296739371608,0.14574036621551098,0.42028769341005234,0.008377179852730204,0.014103449558130777,1.7177528435151315,46.000061228895625,84.68935980073283,9.114230898393187
12.330661053195268,7.0605308016090955,0.5247884630346165,5.449758259560841,0.13966368292653542,0.3444119451839106,0.008470156895685955,0.011790259236103478,1.6554451569996265,50.03369764269596,87.11026087875545,9.632197287984637
16.092205751277877,5.402488917756816,0.5268997251787917,6.902520268229218,0.10251810974284022,0.29044677459321666,0.007478267529685637,0.01490703116342861,1.5882273015639532,47.355881573564155,104.32771638682559,8.60818974090302
11.499342941716744,6.799592258974851,0.5661187101263363,13.064507644531066,0.13680501170144194,0.367253654907361,0.008394499424979614,0.012219352000035998,1.6459512303513733,49.368338895082644,84.32670206547505,10.003015773737044
16.951886277050576,4.402190845395171,0.47120660395893865,0.413732657848819,0.15573110215693753,0.2017530105214916,0.008255410653784859,0.017890529300459992,1.4960120183356367,41.142347571388925,79.82079170734546,8.641704103248658
15.202226769058068,7.179917479217085,0.49755119386618446,12.676596830230933,0.1161675825263207,0.3638635266458347,0.007862715912090836,0.011656680518168708,1.6446296482611837,52.227142538426826,113.00024036048586,8.703386843576174
11.983597005127795,6.9503619997532144,0.4844772248694581,4.14550476556454,0.1445307170026568,0.22751138174698712,0.008571637655540133,0.011947684064058552,1.5221953265253565,49.40788202864722,80.63182606053397,10.189365901594618
13.160888195978162,6.634684717274467,0.4907955002050828,14.867288868764216,0.14817902867296684,0.4008539345954494,0.008475284926588977,0.012496687560240131,1.6711169220548925,48.584237899083384,89.87520736157066,9.279614390971467
15.467620175710213,6.494536820983529,0.3433509479475274,8.74156445990687,0.1436300737312287,0.39091748116381636,0.00825697429105373,0.012687999541807219,1.6974242653039515,48.84981923702136,97.58443551349235,8.493153933152142
19.924154435466136,4.640056558729494,0.30478149611423094,18.114812628432446,0.15192591260997756,0.2519447923118628,0.00792856770745528,0.017191325644373787,1.47771355625533,42.82702936322607,97.55289559318716,8.020304732601609
18.235965269252205,7.934831455565364,0.31393128955770916,12.210926702340947,0.11187552658598214,0.3144627648001382,0.00768094914318252,0.010701144550004338,1.591090649073795,55.15024477093128,133.57430350033837,8.07912091905637
18.03859198414576,5.958626941999868,0.4622182380858803,5.1474954486574624,0.10836175769502483,0.4625205339401181,0.007548387942345106,0.013664584674232918,1.7938850521075203,49.23168273206992,119.5964721923172,7.650279899466734
19.275814906834384,7.979370383081484,0.5161697494619987,7.475309543461977,0.13935100662718292,0.4954791186195721,0.008229487426450112,0.010627674792122488,1.8240748998198435,53.46437362164504,133.5301513998804,7.339191854092345
14.141949459400735,6.007603787503545,0.3659447832193904,6.108807077282304,0.12268367796586643,0.4153550729202955,0.007903411926948377,0.013570067330012347,1.736051142169628,48.28049277589481,93.61139468854046,8.78294271672743
18.189249571795052,7.4843484492890155,0.49223923048143325,1.1426872882256942,0.11257339560674678,0.23941947228572194,0.007767936280569684,0.011208205592609686,1.5398145016718912,53.585727692518006,126.61618037356467,8.223076952357742
16.530067095477822,7.594145281799005,0.5873279164414422,16.38329373596043,0.10570370730865099,0.4396781085821785,0.007659992564061912,0.011138539034262375,1.7023751588544351,54.130459626868934,133.66225111519503,8.20372328861054
17.48971509806034,7.8446382770173635,0.41695969726186183,19.02458025545141,0.1334075716350745,0.3577426809695843,0.008034357271600163,0.010859392497933032,1.5868740631768654,53.529312936380194,126.83337550737077,8.260633413474139
12.874746339185457,7.095242075515442,0.4481189165383719,11.591020023304516,0.13039502663316083,0.31340504354282744,0.008207933421048134,0.011768952531690826,1.5935105336182884,50.872629530552274,92.81184946427055,9.60791468779521
10.214398592458302,6.364945153779463,0.339604614256317,15.28604629603775,0.15814207999739802,0.4326107843148814,0.008782009143519736,0.012959921058146025,1.7036709867083775,46.86751033071941,70.34116844417348,10.432218718848398
11.27465611290453,6.8121171039387605,0.379457610999076,7.761281493344291,0.12387165529176353,0.3681255719148516,0.008154290727114051,0.012168809277040431,1.6752189044591195,50.19412252073234,83.43284952824426,10.013560204398274
14.076168576490016,6.28195212685206,0.5465142968277518,14.696469127762795,0.11379106687136567,0.2935641572084475,0.007779659595799393,0.013103796793390562,1.5510099573780336,49.5211968346541,100.45605527174337,9.313789654275258
18.485961825410357,6.344900934924333,0.5422626245693711,8.142131206969644,0.14625586110601102,0.40177491450810243,0.008241326155889897,0.012945255177954274,1.7126370991631288,48.407889157964625,111.84476993303718,7.734321991111161
19.710940448878336,5.298410374508027,0.5006215767997743,0.057961232593354756,0.14926482947241154,0.23176355217214223,0.008152715093211292,0.015150411072725816,1.5311625725730607,44.98903349004307,100.93498179095036,7.921576539691921
18.639182057047382,4.255470891155615,0.311343898342352,1.6834324901574966,0.14221011593589625,0.49098753907727405,0.007843414893145252,0.018449368557200113,1.833663663434558,41.56489203268905,91.52333919018048,7.443936906686311
11.576556180637263,5.631557922294921,0.3813889020429586,9.55427936565532,0.10003052297957458,0.23337596137993127,0.007614679697014832,0.014383049160344523,1.511784634194475,47.77698083263971,81.94965561070954,10.402585471537808
19.15954219134902,6.668792756326308,0.5450262070967935,6.653383358555406,0.12852943568302375,0.4503318796814016,0.007926367696460622,0.012390402385144005,1.7748540456341746,50.453371349580074,124.70475426244845,7.462804450889668
13.438245633979191,6.576869084933412,0.3160292383591607,16.79659171906094,0.14737747962623562,0.4720853848634875,0.008349268793847299,0.012610047497217692,1.7350194796750769,48.72899132632778,91.41300781169966,9.012649524196657
12.096731696716956,5.700750495428471,0.38463380127685276,8.883165049426381,0.12893233826368655,0.48502514097981586,0.008073797822392969,0.014224663653571444,1.805559312794617,46.656275447050575,81.20513956212339,9.311851558163
18.99997465103556,4.604516443583362,0.3062123777564936,13.519589040345323,0.14141853142458105,0.3341465225805399,0.007803131209623841,0.017251862117803548,1.6052036500896583,43.09407471425136,96.39441393516043,7.880147887675131
16.354920870300358,4.712228028892159,0.42158747496823823,18.281932085911436,0.155938285663568,0.341948526587016,0.008194258220268535,0.016956670212836228,1.5762863301486194,42.41748302692293,87.19480288965791,8.571052787275706
15.052012710820396,5.489305692596867,0.4428394259546513,19.974683707537043,0.10457546025221916,0.32577843971553766,0.007424340564853089,0.01481895613489243,1.5424345350730937,47.66858444453006,104.70971115542244,9.031820331264669
18.818391515330678,7.828426599279377,0.37329518649595206,5.817809509299913,0.1344522245248988,0.4846158746014303,0.0081028884493773,0.01079555287079848,1.8175901482105408,53.45983696102334,129.22812481079498,7.441092755583877
12.998190258872642,6.156944480351183,0.37767965165485745,9.275946982431106,0.12497642358852304,0.3319112256153942,0.008001984634107949,0.013295981817115101,1.6267816194253961,48.474232497608604,87.5619821691808,9.463894164760168
10.947062372810214,6.685736444594195,0.34664239484952364,6.438813402432752,0.10323309273911235,0.4437759898339557,0.007811336471417568,0.012362378224255973,1.7679949212249957,50.88107968459404,87.67328483763076,9.89205779877884
10.76832676069701,4.752327772566885,0.4006506879106404,5.240590945588056,0.11092501853074245,0.30486277987445864,0.007750209853435829,0.01670827260895883,1.6099315942673857,43.93872970185922,69.20826038714941,10.451969257113253
15.574416938609303,7.02221594718599,0.3023367101093596,10.603415040638797,0.10935725658087966,0.4683487055368919,0.007670235176401094,0.01186820398601609,1.7770958170109927,52.40505284148257,115.50849907284595,8.272078123222425
16.743690432034928,7.630439134878167,0.4829583296554627,15.919315824458414,0.11391875213770093,0.3881533777898334,0.007767733083115707,0.011089491419688227,1.6484003124244575,53.872489206858795,128.46971306146455,8.283597932985545
17.160989386024774,7.311718163078785,0.5697043046044739,7.100857919941247,0.1405095533411037,0.24221026533525494,0.00828511022599123,0.011447026544996837,1.5315483740539504,51.34220471536482,111.49986040407212,8.488665639188085
14.209681690675104,5.584840684433511,0.530043956905802,3.6960768235909143,0.14287609509476568,0.2078650199208531,0.008281385910590222,0.014463587804287428,1.5000754650227504,45.68572008915189,82.42877328263486,9.425995312071374
14.634081615553129,4.591614241119857,0.41143480164373797,19.714226700262806,0.1535123560600758,0.3811357988549855,0.008176980185454609,0.017379538250651735,1.6059389578227854,41.94250981286275,80.94999279229738,8.976947698243409
13.604755646381713,5.132599301582994,0.41969526441804683,4.644114208707459,0.15692920870131422,0.2645947002427337,0.008511224578510947,0.015593346893260779,1.564422622641274,43.40145699600619,73.94456620081098,9.433080299359693
17.597774675333525,4.894214521649813,0.5569033007217364,15.682067204454253,0.10151643818107992,0.3489532805237001,0.007293074020335077,0.01635554468475933,1.6061761135090298,45.78067457411564,111.6631255460532,8.185599469404892
19.886083891476925,6.260518709413323,0.589932538028356,3.951827789347544,0.1180300139294908,0.30880177556848887,0.007702714207094453,0.013082232456982543,1.6174431921754338,49.80892642907907,125.09515765264965,7.67338159961256
11.845970699969453,5.01428954715731,0.46609631816265185,16.030143141701032,0.13886731818267156,0.33583533318149217,0.008150557161139185,0.016008649896757828,1.5886558237577773,43.77226321890589,73.36727649496974,10.03172715146821
17.06557295667243,6.468473932430499,0.3212880412521228,19.284189752318007,0.1010531277085043,0.2848082470778445,0.00736125781984548,0.012820742150373422,1.5038331324930192,51.46801360717701,122.96072851109271,8.590445496190624
13.787334844500258,4.340218800738507,0.5603162800333834,10.981565682095248,0.12977987458823992,0.20488142420139863,0.007860921556640161,0.018171765892295348,1.472249338613204,41.834511923428536,75.2400649446209,9.659287720755088
14.792409489967707,4.863668895243635,0.5520830400240306,4.498772033277186,0.1590132121809653,0.361447173354377,0.008499575919020647,0.016361840339201402,1.6777082242156571,42.398969416449326,79.0412855290284,8.735711262028486
17.846991864630894,5.179752778428714,0.574324142921966,13.868098262835582,0.11687161105992729,0.4268935885457403,0.007572775462094712,0.015527815043677983,1.708177233722791,46.10916841052054,110.60804138627304,7.881828313325134
17.337095163044438,5.463814129190857,0.594319099918464,0.8702364081448215,0.15033269299002114,0.27956619316928777,0.008300138769328022,0.014742650167806038,1.5869093861534989,45.20011581206026,94.92380711796719,8.296820935886922
13.830539380587199,4.393699925854978,0.5928122309578405,11.60824426783302,0.11924818277070573,0.4552214247008909,0.007689347533593625,0.01797736774822636,1.7559435903611207,42.52675136436302,83.28363834623148,8.830821559313371
11.355959468921457,6.887574485564501,0.38993050963268877,10.47232707253584,0.1381213105951682,0.39498536367567005,0.008408523167302008,0.012067258045233679,1.6934469804111494,49.63703617677011,81.9103409984942,9.92380516624021
19.379432290577938,4.179979983117569,0.39258651336676054,14.519005511241883,0.11034697178077532,0.21925623362812036,0.007244415508436927,0.018841787080296015,1.4680987075083292,42.79640439513078,101.44500120213692,8.158828319841342
12.120828683928,4.071701479522922,0.33501327818749826,18.480267194974775,0.12639167603385018,0.22426426154796808,0.0077011152109583555,0.019356125906108274,1.4438839593370767,40.952835304432725,67.66802344172072,10.402641832172502
17.29323503435304,7.708249173049597,0.5116408618200045,15.43572323015535,0.11659473581905119,0.32150562091790297,0.007809419072977063,0.0109902612608971,1.5771446488921885,53.97052362553702,129.35742028405454,8.333013063846174
12.576772982284828,5.5368399752229855,0.45334338446347044,16.50525777532659,0.15478626535439924,0.21619365547988384,0.008490836693594492,0.014662222970066016,1.4506035980007965,44.81205398667819,74.99511569014052,10.188657470465305
